,mssubclass,mszoning,lotshape,lotconfig,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,roofstyle,exterior1st,exterior2nd,masvnrtype,masvnrarea,extercond,foundation,bsmtqual,bsmtexposure,bsmtfintype1,totalbsmtsf,heatingqc,1stflrsf,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,totrmsabvgrd,fireplaces,garagetype,garagefinish,garagearea,saletype,saleprice,houseage,renoage,outdoorfeature
1633,20,FV,Reg,Corner,Somerst,Norm,1Fam,1Story,8,5,Gable,CemntBd,CmentBd,None,0.0,3,PConc,4,2,1,1574.0,5,1584,1584,0.0,2,0,2,6,1,Attchd,3,594.0,New,261329,0.41666666666674246,0.41666666666674246,1.0
1634,20,RL,Reg,Inside,SawyerW,Norm,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,120.0,3,PConc,4,1,6,1080.0,5,1080,1080,1.0,1,0,3,6,0,0,0,0.0,WD ,141000,4.3333333333332575,3.3333333333332575,0.0
1635,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,4,6,Gable,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,4,1105.0,4,1647,1647,1.0,1,0,3,6,1,Attchd,3,280.0,WD ,153000,54.16666666666674,54.16666666666674,1.0
1636,120,RL,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,WdShing,Wd Shng,BrkFace,72.0,3,PConc,5,3,1,1258.0,5,1258,1258,0.0,2,0,2,6,1,Attchd,3,648.0,New,172500,1.5,0.5,1.0
1637,70,RL,Reg,Inside,BrkSide,RRAn,1Fam,2Story,6,7,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,698.0,5,698,1396,0.0,1,0,3,7,0,Detchd,1,384.0,WD ,153575,92.58333333333326,4.5833333333332575,1.0
1638,30,C (all),Reg,Inside,IDOTRR,Norm,1Fam,1Story,5,9,Hip,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,5,837.0,5,1001,1001,0.0,1,0,2,5,0,Detchd,1,216.0,WD ,124900,77.91666666666674,0.9166666666667425,1.0
1639,20,RL,Reg,Inside,NridgHt,Norm,1Fam,1Story,9,5,Gable,CemntBd,CmentBd,BrkFace,315.0,3,PConc,5,4,1,2121.0,5,2121,2121,0.0,2,1,3,8,1,Attchd,3,732.0,New,415298,1.4166666666667425,0.41666666666674246,1.0
1640,50,RM,Reg,Inside,OldTown,Norm,1Fam,1.5Fin,6,6,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,972.0,5,1044,1480,0.0,1,0,3,6,0,Detchd,1,207.0,ConLI,119000,89.75,59.75,1.0
1641,20,RL,Reg,Inside,Somerst,Norm,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,Stone,410.0,3,PConc,4,3,1,1588.0,5,1588,1588,0.0,2,0,3,7,1,Attchd,2,825.0,WD ,227000,2.0,2.0,1.0
1642,20,RL,IR1,Inside,NAmes,Norm,1Fam,1Story,5,7,Gable,HdBoard,HdBoard,BrkFace,54.0,3,CBlock,3,1,5,1053.0,5,1053,1053,1.0,1,1,3,5,0,Attchd,2,312.0,WD ,145500,49.66666666666674,2.6666666666667425,0.0
1643,30,RM,Reg,Inside,OldTown,Norm,1Fam,1Story,3,5,Gable,AsbShng,AsbShng,None,0.0,3,BrkTil,2,1,2,492.0,3,492,492,1.0,1,0,1,3,0,Detchd,1,200.0,WD ,61500,85.5,56.5,1.0
1644,20,RL,Reg,Corner,NAmes,Norm,1Fam,1Story,7,6,Gable,HdBoard,HdBoard,BrkFace,434.0,4,CBlock,3,2,1,1851.0,4,1851,1851,0.0,2,0,3,8,1,Attchd,3,506.0,WD ,192100,37.25,37.25,1.0
1645,190,RM,Reg,Inside,IDOTRR,Artery,2fmCon,2Story,6,7,Gable,MetalSd,MetalSd,None,0.0,4,CBlock,3,1,3,698.0,5,754,1403,1.0,1,1,3,7,0,Detchd,1,308.0,WD ,116000,94.16666666666674,44.16666666666674,1.0
1646,80,RL,Reg,Inside,NAmes,Norm,1Fam,SLvl,6,8,Hip,VinylSd,VinylSd,BrkFace,63.0,4,CBlock,3,3,6,588.0,5,1138,1138,0.0,1,0,3,6,0,Attchd,2,264.0,WD ,145000,49.5,49.5,1.0
1647,20,RL,IR1,Corner,NridgHt,Norm,1Fam,1Story,9,5,Hip,VinylSd,VinylSd,BrkFace,724.0,3,PConc,5,1,6,2452.0,5,2452,2452,2.0,2,0,3,10,1,Attchd,3,886.0,WD ,445000,6.5833333333332575,6.5833333333332575,1.0
1648,20,RL,IR1,Inside,CollgCr,Norm,1Fam,1Story,5,7,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,4,2,2,1040.0,3,1040,1040,0.0,2,0,3,5,0,Detchd,1,484.0,WD ,150500,32.75,1.75,1.0
1649,60,RL,IR1,Corner,Gilbert,Norm,1Fam,2Story,6,5,Gable,HdBoard,HdBoard,None,0.0,3,PConc,4,1,1,763.0,4,763,1655,0.0,2,1,3,7,1,Attchd,3,440.0,WD ,175900,17.333333333333258,16.333333333333258,1.0
1650,20,RL,Reg,Inside,NWAmes,Norm,1Fam,1Story,6,6,Hip,Plywood,Plywood,BrkFace,196.0,3,CBlock,3,1,5,1116.0,5,1116,1116,1.0,2,0,3,6,1,Attchd,2,528.0,WD ,167900,35.33333333333326,35.33333333333326,0.0
1651,60,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,3,1,879.0,5,879,1863,0.0,2,1,4,9,1,BuiltIn,3,660.0,New,219210,0.9166666666667425,0.9166666666667425,1.0
1652,60,RL,Reg,Inside,SawyerW,Norm,1Fam,2Story,6,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,PConc,4,1,1,1055.0,5,1055,1845,0.0,2,1,3,8,1,Attchd,2,462.0,WD ,189000,18.416666666666742,18.416666666666742,1.0
1653,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,4,Gable,Wd Sdng,Wd Sdng,BrkFace,143.0,3,CBlock,3,1,5,1176.0,3,1176,1176,1.0,1,0,3,6,2,Attchd,2,292.0,WD ,136500,51.41666666666674,51.41666666666674,1.0
1654,20,RL,Reg,Inside,Sawyer,Norm,1Fam,1Story,5,7,Hip,HdBoard,HdBoard,BrkFace,47.0,3,CBlock,3,2,4,864.0,5,892,892,1.0,1,0,3,5,0,Detchd,1,416.0,WD ,137900,44.5,2.5,0.0
1655,30,RM,Reg,Inside,OldTown,Norm,1Fam,1Story,5,4,Hip,MetalSd,Stucco,None,0.0,3,BrkTil,3,1,5,1022.0,3,1022,1022,1.0,1,0,2,4,0,Detchd,1,280.0,WD ,85000,99.5,3.5,1.0
1656,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,3,Hip,Wd Sdng,Wd Sdng,BrkFace,44.0,3,CBlock,3,1,2,2136.0,3,2136,2136,0.0,2,0,4,7,0,Detchd,1,528.0,WD ,137900,55.83333333333326,55.83333333333326,1.0
1657,60,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,4,6,926.0,5,926,1604,0.0,2,1,3,7,0,Attchd,3,472.0,WD ,195500,10.416666666666742,10.416666666666742,1.0
1658,70,RL,Reg,Corner,SWISU,Norm,1Fam,2Story,6,4,Gable,Wd Sdng,Wd Sdng,None,0.0,3,PConc,4,1,1,806.0,3,841,1647,1.0,1,1,4,6,0,Detchd,1,216.0,WD ,128000,95.41666666666674,60.41666666666674,1.0
1659,20,RL,Reg,Inside,Sawyer,Feedr,1Fam,1Story,5,8,Gable,Wd Sdng,Wd Sdng,None,0.0,4,CBlock,3,1,5,864.0,5,864,864,1.0,1,0,3,5,1,Detchd,1,420.0,WD ,135000,47.58333333333326,1.5833333333332575,1.0
1660,20,RL,IR1,Inside,CollgCr,Norm,1Fam,1Story,5,6,Gable,HdBoard,HdBoard,BrkFace,176.0,3,CBlock,3,3,5,1076.0,3,1076,1076,0.0,1,1,3,5,1,Detchd,1,576.0,WD ,143195,33.75,33.75,0.0
1661,40,RM,Reg,Inside,BrkSide,RRAn,1Fam,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,1,742.0,3,779,935,0.0,1,0,2,4,0,Detchd,1,308.0,WD ,79500,78.66666666666674,48.66666666666674,0.0
1662,60,RL,Reg,FR2,SawyerW,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,95.0,3,PConc,4,3,1,835.0,5,835,1663,0.0,2,1,3,8,0,Attchd,2,478.0,WD ,192500,5.5833333333332575,4.5833333333332575,1.0
1663,50,RM,Reg,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,Gable,Wd Sdng,Wd Sdng,None,0.0,5,CBlock,3,1,4,768.0,3,768,1328,0.0,1,1,3,6,0,Detchd,1,308.0,WD ,129500,59.25,39.25,1.0
1664,60,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,MetalSd,MetalSd,None,0.0,3,PConc,4,1,1,806.0,4,806,1572,0.0,2,1,3,7,1,BuiltIn,3,373.0,WD ,168000,12.416666666666742,11.416666666666742,1.0
1665,50,RM,Reg,Inside,BrkSide,Norm,1Fam,1.5Fin,6,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,2,739.0,5,874,1342,0.0,2,0,2,7,1,Detchd,1,240.0,WD ,105000,69.33333333333326,58.33333333333326,0.0
1666,20,RL,IR1,Corner,NAmes,Norm,1Fam,1Story,6,5,Hip,Plywood,Plywood,None,0.0,3,CBlock,3,1,5,981.0,3,981,981,1.0,1,1,3,5,0,Detchd,1,576.0,WD ,143250,36.25,36.25,1.0
1667,20,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,1099.0,5,1099,1099,0.0,1,1,3,6,0,Attchd,1,352.0,WD ,144000,13.5,2.5,1.0
1668,60,RL,IR1,Inside,SawyerW,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,948.0,5,1222,2110,1.0,2,1,3,8,2,Attchd,2,463.0,WD ,205000,16.416666666666742,8.416666666666742,1.0
1669,85,RL,IR1,Corner,Mitchel,Norm,1Fam,SFoyer,6,6,Gable,Plywood,Plywood,None,0.0,3,CBlock,4,3,5,970.0,3,1026,1026,1.0,1,0,2,5,1,Attchd,1,528.0,WD ,143000,33.33333333333326,33.33333333333326,1.0
1670,120,FV,IR1,Inside,Somerst,Norm,TwnhsE,1Story,9,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,5,3,6,1419.0,5,1419,1419,1.0,1,1,2,5,1,Attchd,3,588.0,WD ,290000,7.75,7.75,1.0
1671,20,RL,IR1,Inside,NridgHt,Norm,1Fam,1Story,9,5,Hip,VinylSd,VinylSd,Stone,760.0,3,PConc,5,4,6,2330.0,5,2364,2364,1.0,2,1,2,11,2,Attchd,3,820.0,New,611657,1.25,0.25,1.0
1672,20,RL,IR2,Corner,CollgCr,Norm,1Fam,1Story,5,5,Gable,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,1040.0,4,1040,1040,1.0,1,0,3,6,0,Detchd,1,576.0,WD ,152000,13.916666666666742,13.916666666666742,1.0
1673,120,RL,IR1,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,HdBoard,HdBoard,None,0.0,3,PConc,4,1,5,1280.0,5,1280,1280,0.0,2,0,2,5,0,Attchd,2,506.0,WD ,191500,18.083333333333258,18.083333333333258,1.0
1674,60,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,344.0,3,PConc,5,3,1,1143.0,5,1143,2473,0.0,2,1,4,9,1,BuiltIn,2,852.0,WD ,317000,3.8333333333332575,2.8333333333332575,1.0
1675,50,RL,Reg,Inside,Sawyer,Norm,1Fam,1.5Fin,7,8,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,5,680.0,5,798,1302,0.0,1,1,2,6,2,Attchd,1,224.0,WD ,165250,67.58333333333326,9.583333333333258,1.0
1676,20,RL,Reg,Inside,Edwards,Norm,1Fam,1Story,5,5,Hip,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,3,1092.0,3,1092,1092,0.0,1,0,3,6,0,Attchd,1,264.0,COD,123000,42.33333333333326,42.33333333333326,1.0
1677,20,RL,Reg,Inside,Sawyer,PosA,1Fam,1Story,6,8,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,3,4,6,988.0,3,1188,1188,1.0,1,0,1,4,1,Attchd,1,621.0,WD ,185000,52.5,52.5,1.0
1678,20,RL,Reg,Corner,NAmes,Artery,1Fam,1Story,7,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,2,1045.0,4,1045,1045,1.0,1,0,3,6,0,Detchd,1,528.0,WD ,120000,44.25,44.25,0.0
1679,20,RL,IR1,Corner,NWAmes,Norm,1Fam,1Story,6,7,Hip,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,5,1093.0,4,1093,1093,1.0,2,0,3,6,1,Attchd,2,484.0,WD ,158500,41.91666666666674,41.91666666666674,1.0
1680,60,RL,IR1,Inside,SawyerW,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,798.0,5,798,1640,0.0,2,1,3,6,0,Attchd,2,520.0,WD ,173000,5.0,5.0,1.0
1681,90,RL,Reg,FR2,NAmes,Norm,Duplex,1Story,4,5,Gable,HdBoard,HdBoard,None,0.0,3,Slab,0,0,0,0.0,3,1224,1224,0.0,2,0,2,6,0,CarPort,1,462.0,WD ,101800,45.25,45.25,0.0
1682,70,RL,Reg,Inside,SWISU,Feedr,1Fam,2Story,7,9,Gable,Wd Sdng,Wd Sdng,None,0.0,4,PConc,4,1,5,560.0,5,575,1135,1.0,1,0,3,6,0,Detchd,2,576.0,WD ,155000,73.33333333333326,2.3333333333332575,1.0
1683,30,RL,Reg,Inside,OldTown,Norm,1Fam,1Story,5,7,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,1054.0,5,1078,1078,0.0,1,0,3,6,0,Detchd,1,264.0,WD ,125000,85.0,60.0,1.0
1684,20,RM,Reg,Inside,OldTown,Norm,1Fam,1Story,4,6,Gable,MetalSd,MetalSd,None,1.0,3,CBlock,0,0,0,0.0,4,968,968,0.0,1,0,2,5,0,Attchd,1,331.0,WD ,104500,51.41666666666674,51.41666666666674,0.0
1685,60,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,9,5,Hip,VinylSd,VinylSd,Stone,216.0,3,PConc,5,1,6,1462.0,5,1462,2224,1.0,2,1,4,10,1,Attchd,3,738.0,WD ,350000,5.5,4.5,1.0
1686,90,RL,Reg,Inside,NAmes,Norm,Duplex,1Story,3,4,Gable,Stucco,Stone,None,0.0,3,CBlock,0,0,0,0.0,4,1040,1040,0.0,2,0,2,6,0,Detchd,1,400.0,WD ,93500,56.58333333333326,56.58333333333326,0.0
1687,60,RL,IR1,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,158.0,3,PConc,4,1,6,873.0,5,882,1790,1.0,2,1,3,7,0,Attchd,2,588.0,WD ,193000,9.5,9.5,1.0
1688,70,RL,IR1,Inside,Crawfor,Norm,1Fam,2.5Fin,6,7,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,5,1,1,588.0,2,1423,2555,0.0,2,0,3,11,1,Detchd,3,672.0,WD ,191000,86.75,14.75,1.0
1689,30,RM,Reg,Inside,OldTown,Norm,1Fam,1Story,6,8,Hip,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,813.0,5,813,813,0.0,1,0,2,5,0,Detchd,1,270.0,WD ,110000,76.5,1.5,1.0
1690,60,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,108.0,3,PConc,4,3,6,1299.0,5,1299,1872,1.0,2,1,3,7,1,BuiltIn,2,531.0,WD ,261500,8.916666666666742,8.916666666666742,1.0
1691,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,6,Hip,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,1050.0,4,1050,1050,0.0,1,0,2,5,0,Attchd,1,338.0,WD ,128900,53.5,53.5,0.0
1692,60,RL,IR1,Inside,NoRidge,Norm,1Fam,2Story,9,5,Hip,MetalSd,MetalSd,BrkFace,738.0,4,PConc,5,4,3,1733.0,5,1933,3500,1.0,3,1,4,11,1,Attchd,2,959.0,WD ,584500,13.416666666666742,12.416666666666742,1.0
1693,20,RL,Reg,Inside,Edwards,Norm,1Fam,1Story,4,5,Hip,Wd Sdng,Wd Sdng,BrkFace,132.0,3,PConc,3,1,5,864.0,5,948,948,0.0,1,0,3,5,0,Attchd,1,248.0,WD ,111000,53.16666666666674,53.16666666666674,0.0
1694,50,RL,Reg,Inside,BrkSide,RRAn,1Fam,1.5Fin,5,5,Gable,HdBoard,HdBoard,None,0.0,3,PConc,2,1,1,750.0,3,960,1316,0.0,1,0,4,7,0,Detchd,1,576.0,ConLw,90000,81.83333333333326,57.83333333333326,0.0
1695,60,RL,IR1,Inside,NAmes,Norm,1Fam,2Story,6,5,Flat,Plywood,Plywood,BrkCmn,113.0,4,CBlock,4,1,2,1021.0,3,1465,2380,0.0,2,1,3,7,1,CarPort,1,596.0,WD ,129000,42.66666666666674,28.666666666666742,1.0
1696,20,RL,IR1,CulDSac,Crawfor,PosN,1Fam,1Story,6,7,Hip,HdBoard,HdBoard,BrkFace,72.0,3,CBlock,3,1,4,1296.0,5,1640,1640,1.0,1,0,3,7,1,Detchd,1,924.0,WD ,224000,54.91666666666674,2.9166666666667425,1.0
1697,160,FV,Reg,Inside,Somerst,Norm,TwnhsE,2Story,6,5,Gable,MetalSd,MetalSd,None,0.0,3,PConc,4,1,6,600.0,5,600,1200,1.0,2,1,2,5,0,Detchd,2,480.0,WD ,165000,3.4166666666667425,3.4166666666667425,1.0
1698,70,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,6,8,Gable,VinylSd,VinylSd,None,0.0,4,BrkTil,3,1,1,662.0,5,662,1324,0.0,1,0,3,6,0,Detchd,1,180.0,WD ,122000,90.16666666666674,17.166666666666742,1.0
1699,20,RL,IR1,Inside,Timber,Norm,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,0,0.0,3,PConc,4,3,6,1546.0,5,1564,1564,0.0,2,0,2,6,1,Attchd,2,502.0,New,267300,1.75,0.75,1.0
1700,60,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,9,5,Hip,VinylSd,VinylSd,Stone,860.0,3,PConc,5,1,1,1926.0,5,1966,3140,0.0,3,1,4,11,2,BuiltIn,3,820.0,New,485000,1.5833333333332575,0.5833333333332575,1.0
1701,50,RM,IR3,Inside,OldTown,RRAn,1Fam,1.5Fin,6,5,Gable,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,1,1595.0,3,1611,2486,0.0,2,0,5,8,1,Detchd,1,576.0,WD ,220000,44.83333333333326,44.83333333333326,0.0
1702,60,RL,IR1,Corner,CollgCr,PosN,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,BrkFace,128.0,3,PConc,4,1,6,864.0,5,872,1771,1.0,2,1,3,6,0,Attchd,2,600.0,WD ,215700,11.583333333333258,11.583333333333258,1.0
1703,20,RL,IR1,Inside,NridgHt,Norm,1Fam,1Story,8,5,Gable,MetalSd,MetalSd,Stone,42.0,3,PConc,5,2,6,1836.0,5,1836,1836,1.0,2,0,3,7,1,Attchd,3,862.0,WD ,280000,5.25,4.25,1.0
1704,20,RL,IR1,Corner,NridgHt,Norm,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,504.0,3,PConc,4,2,6,1603.0,5,1575,1575,1.0,2,0,2,7,1,Attchd,3,732.0,WD ,284000,5.5,4.5,1.0
1705,180,RM,Reg,Inside,MeadowV,Norm,Twnhs,SFoyer,4,6,Gable,CemntBd,CmentBd,None,0.0,3,CBlock,4,3,4,630.0,4,630,630,1.0,1,0,1,3,0,0,0,0.0,WD ,84500,38.0,38.0,0.0
1706,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,6,7,Hip,Wd Sdng,Wd Sdng,BrkFace,218.0,3,CBlock,3,4,4,1395.0,3,1395,1395,1.0,1,0,2,7,1,Attchd,2,440.0,WD ,192000,47.41666666666674,26.416666666666742,1.0
1707,70,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,7,8,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,502.0,3,502,1004,0.0,1,0,2,5,1,Detchd,1,200.0,WD ,105000,76.58333333333326,56.58333333333326,1.0
1708,20,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,Hip,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,1860.0,5,1836,1836,0.0,2,0,3,8,1,Attchd,3,484.0,WD ,216837,2.8333333333332575,1.8333333333332575,1.0
1709,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,6,Gable,MetalSd,MetalSd,BrkFace,203.0,2,CBlock,3,1,3,1296.0,3,1496,1496,0.0,2,0,3,6,0,Attchd,2,450.0,WD ,141500,48.16666666666674,48.16666666666674,1.0
1710,20,RL,IR1,FR2,Sawyer,Feedr,1Fam,1Story,5,7,Gable,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,4,894.0,5,894,894,1.0,1,0,3,5,0,Attchd,2,450.0,WD ,130000,41.41666666666674,5.4166666666667425,0.0
1711,20,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,5,5,Gable,HdBoard,HdBoard,BrkFace,136.0,3,CBlock,4,1,3,1040.0,3,1040,1040,0.0,2,0,3,5,0,0,0,0.0,WD ,124000,31.666666666666742,31.666666666666742,0.0
1712,70,RM,Reg,Inside,IDOTRR,Norm,1Fam,2Story,5,6,Gable,Wd Sdng,Plywood,None,0.0,3,BrkTil,4,1,5,859.0,5,942,1828,0.0,2,0,3,6,0,Detchd,0,0.0,WD ,150909,84.25,8.25,1.0
1713,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,6,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,6,1008.0,5,1008,1008,1.0,1,0,2,4,0,Attchd,2,280.0,WD ,139500,54.08333333333326,3.0833333333332575,1.0
1714,20,RL,Reg,Inside,Edwards,Norm,1Fam,1Story,4,5,Gable,WdShing,Plywood,None,0.0,3,CBlock,3,1,5,864.0,3,864,864,1.0,1,0,3,5,0,Detchd,1,528.0,COD,79275,52.83333333333326,52.83333333333326,1.0
1715,20,RL,IR1,Inside,Timber,Norm,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,32.0,3,PConc,4,3,6,1476.0,5,1484,1484,0.0,2,0,2,6,1,Attchd,2,472.0,WD ,265900,2.0,2.0,1.0
1716,30,RL,Reg,Inside,SWISU,Norm,1Fam,1Story,6,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,4,2,3,768.0,3,790,790,0.0,1,0,2,4,0,Detchd,1,160.0,WD ,91000,78.33333333333326,58.33333333333326,1.0
1717,60,RL,Reg,Inside,Gilbert,Norm,1Fam,2Story,5,6,Gable,HdBoard,Wd Sdng,BrkFace,157.0,3,PConc,4,1,5,1122.0,5,946,1934,1.0,2,1,3,6,1,Attchd,1,567.0,WD ,185000,32.58333333333326,32.58333333333326,1.0
1718,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,5,1150.0,5,1150,1150,1.0,1,0,3,6,0,Attchd,2,300.0,WD ,141000,47.41666666666674,47.41666666666674,0.0
1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0
1720,30,RL,Reg,Inside,Edwards,Norm,1Fam,1Story,4,6,Hip,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,672.0,3,672,672,1.0,1,0,2,4,0,Attchd,1,234.0,WD ,113000,68.66666666666674,59.66666666666674,1.0
1721,80,RL,IR2,Corner,SawyerW,Norm,1Fam,SLvl,8,5,Gable,VinylSd,VinylSd,BrkFace,302.0,3,PConc,4,4,6,1401.0,5,1511,1511,1.0,2,0,3,6,1,Attchd,3,811.0,WD ,225000,13.166666666666742,13.166666666666742,1.0
1722,30,RL,Reg,Corner,NAmes,Norm,1Fam,1Story,5,6,Gable,MetalSd,MetalSd,None,0.0,4,CBlock,3,1,4,793.0,3,793,793,1.0,1,0,2,4,0,Detchd,1,240.0,WD ,113000,64.66666666666674,59.66666666666674,0.0
1723,80,RL,Reg,Inside,Edwards,Norm,1Fam,SLvl,6,6,Gable,Plywood,Plywood,None,0.0,3,CBlock,3,3,5,1008.0,3,1096,1096,1.0,1,0,3,5,1,Detchd,1,352.0,WD ,125200,35.5,35.5,0.0
1724,60,RL,IR1,Inside,NridgHt,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,Stone,120.0,3,PConc,5,4,6,918.0,5,958,2100,1.0,2,1,3,8,2,BuiltIn,3,786.0,New,319500,0.75,0.75,1.0
1725,50,RL,Reg,Inside,NAmes,Artery,1Fam,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,4,913.0,3,1048,1558,1.0,1,1,3,6,1,Attchd,1,288.0,WD ,140000,63.33333333333326,58.33333333333326,0.0
1726,20,RL,IR1,Inside,Timber,Norm,1Fam,1Story,6,5,Gable,Plywood,Plywood,None,0.0,3,CBlock,4,4,4,1632.0,3,1650,1650,1.0,1,0,2,6,2,Attchd,1,518.0,WD ,250764,48.25,48.25,1.0
1727,60,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,8,5,Hip,VinylSd,VinylSd,Stone,108.0,3,PConc,4,3,6,948.0,5,948,2088,0.0,2,1,4,10,1,BuiltIn,3,656.0,WD ,250000,1.5,1.5,1.0
1728,60,RL,Reg,Inside,Gilbert,RRAn,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,768.0,5,768,1536,0.0,2,1,3,6,1,Attchd,3,400.0,WD ,176000,2.5,1.5,1.0
1729,20,RL,Reg,Inside,NAmes,Feedr,1Fam,1Story,6,6,Gable,Wd Sdng,Wd Sdng,BrkFace,289.0,3,CBlock,3,1,4,1331.0,4,1721,1721,0.0,1,0,4,8,3,Attchd,1,464.0,WD ,174850,50.33333333333326,38.33333333333326,0.0
1730,160,RL,Reg,Inside,NPkVill,Norm,TwnhsE,2Story,6,5,Gable,Plywood,Brk Cmn,None,0.0,3,CBlock,4,1,5,804.0,3,804,1548,0.0,2,1,3,7,1,Detchd,1,440.0,WD ,147000,31.583333333333258,31.583333333333258,1.0
1731,120,RL,Reg,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,Gable,Plywood,Plywood,None,0.0,3,CBlock,4,1,1,918.0,3,918,918,0.0,2,0,2,5,1,Attchd,1,264.0,WD ,99500,31.333333333333258,31.333333333333258,1.0
1732,60,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,9,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,5,1,6,1365.0,5,1365,2690,1.0,2,1,3,8,1,Attchd,2,864.0,New,398800,0.5833333333332575,0.5833333333332575,1.0
